video_id,channel_id,category_id
DZ6VBJ2xhdQ,UCCK3OZi788Ok44K97WAhLKQ,25
DZ7tUI2pCTM,UCn0XmAUFv6d2tofMFEesSNw,24
DZgoBVVYGjo,UCVwbUjoiTUXxeVjsxW9Kwng,10
dzHyDxykXH4,UCe13xXtdfx_n0_z1qeXV6_g,10
DzlLkpS_674,UCRtAu8OVYVfuNZmTV-Ug0zA,27
DZsHB3Dxy3A,UCckltLEhFLv8Xz_lQhYfwmg,25
DzTcfKhiuGE,UCCK3OZi788Ok44K97WAhLKQ,25
DZXty39FFLc,UC1Q3UfVjchyhbtyJXc_mu5w,24
E_C31g1Jgew,UCckltLEhFLv8Xz_lQhYfwmg,25
e_FfwUqNuhA,UCnY7v189bwoSTFFYD_PNWhQ,27
E_Kam4gxT7M,UCn0XmAUFv6d2tofMFEesSNw,24
e-9aZvxxwck,UCh9qXeL8eP3Txra2908xksg,10
e-b8g-jYGtw,UCCK3OZi788Ok44K97WAhLKQ,25
E-vgYQfLIOo,UCgnFSj7jQffD5V5m05j4dPw,22
e-ZHgHVmcKM,UCn0XmAUFv6d2tofMFEesSNw,24
e0EIYIJ75gA,UC-ss1l2vO46QAgyCsPRIVDA,27
E0mt82bt7Q0,UCgnFSj7jQffD5V5m05j4dPw,22
e0QMjXntObw,UCrjQG1gLZ4cDwIzrGA5pRBw,22
e0wgy6maMRY,UC3C6rQHX8pkjSyOm-620k3w,28
e0xSPd3p6q0,UCgnFSj7jQffD5V5m05j4dPw,22
E1lhTqHihgs,UC7301rstHsGPohgeR_kh8Pw,26
E2aFW5c-FGc,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
E2Hi3AVOT7s,UCRtAu8OVYVfuNZmTV-Ug0zA,27
e2NJy4ZqFTw,UCCK3OZi788Ok44K97WAhLKQ,25
E3DJHkT7F9o,UCQxq1x6XKl1oRJ_aSOdurWQ,10
e3lyb6omZuI,UCCK3OZi788Ok44K97WAhLKQ,25
e3VmcvSTqiU,UCOQAZV0vURpWMKTlAGVy8rQ,10
e3xYFATqmzs,UCh9qXeL8eP3Txra2908xksg,10
e4vf7zgEiqM,UCNFDDKoTezuSWbIjjHA76xQ,22
E57U3Bu_QDA,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
e5cJnK9Kt0s,UCKA7SQOUkD1_z5lr016Q70w,22
e5dPqccQJ9c,UCc8W1zUTmtNqXIhOHxPIAuw,27
E5GL3MUMSN8,UCckltLEhFLv8Xz_lQhYfwmg,25
e5loYtOjsZs,UC3C6rQHX8pkjSyOm-620k3w,28
E64aJfb_PCc,UCCK3OZi788Ok44K97WAhLKQ,25
e6j6U9Tt6Go,UCCK3OZi788Ok44K97WAhLKQ,25
e6m-oKTFycQ,UC6lDrxy3lS4LNRuuBtryqpQ,22
e6UL-6yvKDA,UCCK3OZi788Ok44K97WAhLKQ,25
e76axVDLITI,UCckltLEhFLv8Xz_lQhYfwmg,25
e7hpqFRs5Pg,UCFq73irpdELVQc5yYQcLCcA,22
E7QBOe7VGkc,UC0PdkCm3QlHJ8HdH4JeNirA,20
E7uC7pR2zLY,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
E7Z_xdwGmI0,UCCK3OZi788Ok44K97WAhLKQ,25
e7ZerRq0c-s,UCRtAu8OVYVfuNZmTV-Ug0zA,27
E8hdujEPwaM,UCCK3OZi788Ok44K97WAhLKQ,25
E8RjRakzOv0,UCltN1illHSguno1gokRShxA,26
e9GRTrIb1EQ,UC_BPD0TBnFtRExZOhIFEQYQ,20
E9pZ_A1Zb1k,UCckltLEhFLv8Xz_lQhYfwmg,25
E9UArBff2CM,UCEmrzEYds6XN_7dd_5_XnrA,24
e9V4CW5EXjc,UCckltLEhFLv8Xz_lQhYfwmg,25
E9XI9XPNk-A,UCETxOvOv9_44-CUzsPlzyxQ,28
EA0PLUhNDhw,UCgnFSj7jQffD5V5m05j4dPw,22
Ea1K_iNYu3E,UCMeObxIFpmRVL22ZpL4ME9g,22
EA1QHTIbMS8,UCckltLEhFLv8Xz_lQhYfwmg,25
eA4_lQ0B8BE,UCKA7SQOUkD1_z5lr016Q70w,22
eACJ9cnGXrI,UCYFn7BOOlmL21iNJ6q5IDfg,24
eAeZBgSwLGI,UCKEKf35apTUvSLs-c1DCekw,27
EAK3LmJ6-V8,UCckltLEhFLv8Xz_lQhYfwmg,25
EaN6DeqPcDU,UCm-TY_JakK4dHAwF6QqcZSg,20
EAtdwHthYDs,UCVwbUjoiTUXxeVjsxW9Kwng,10
eAX2t_I1E04,UCckltLEhFLv8Xz_lQhYfwmg,25
eAz5qG2dvag,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
Eb31PR3Lq3Q,UCNFDDKoTezuSWbIjjHA76xQ,22
ebajiNDYZ2A,UCckltLEhFLv8Xz_lQhYfwmg,25
EbEPHYjJTBw,UC9ZdXR-RYydFqdIb1lqM4LQ,19
eBGMYqMZ6d0,UCCK3OZi788Ok44K97WAhLKQ,25
EBlt7GMT6xM,UCCK3OZi788Ok44K97WAhLKQ,25
ebMH6VFu93g,UCgnFSj7jQffD5V5m05j4dPw,22
ebvcFkaxuKg,UCRtAu8OVYVfuNZmTV-Ug0zA,27
ec0ktzDN1Fs,UCmqflTSJ6911aCrnaWIXxsA,24
EC35TZs4Bz4,UCCK3OZi788Ok44K97WAhLKQ,25
eC43LGSpdLU,UCt7aYc76HmITvYbbQlHyFnw,27
EcCmWLGiLI4,UCR0Bia1mQ7NQp31WWNhoFnw,22
EChUgBA7PkQ,UC7301rstHsGPohgeR_kh8Pw,26
ecqQIfa8lv4,UCn0XmAUFv6d2tofMFEesSNw,24
ecZ0HtBcEf0,UCcpCelkp30ukU3ZKUXsU25g,24
eD23kNPWEwA,UCETxOvOv9_44-CUzsPlzyxQ,28
EdBs6iZYeFk,UCCK3OZi788Ok44K97WAhLKQ,25
EdfcP3ymnGU,UCckltLEhFLv8Xz_lQhYfwmg,25
edff1wz_uz0,UCDm4BW0Q5d-zASSuRyvPGXw,22
eDFppqyUhWY,UCVwbUjoiTUXxeVjsxW9Kwng,10
EdG_aQJPHls,UCVmkgq5EQR_Dls3LG-wkrjw,22
edg0TfQgaJw,UCckltLEhFLv8Xz_lQhYfwmg,25
EDIuNq0XFgI,UCckltLEhFLv8Xz_lQhYfwmg,25
eDjpoWinAos,UCckltLEhFLv8Xz_lQhYfwmg,25
EdLPIV7DDTE,UCIWNVlovGKqnOhJ2eRC_xfg,22
eDnKV1Q7zSs,UCckltLEhFLv8Xz_lQhYfwmg,25
EE8bmzaj518,UCgnFSj7jQffD5V5m05j4dPw,25
eeCM6DF_ZVA,UCEoihco2ah097z2YwYOtojw,20
eEILOYpGrb8,UCckltLEhFLv8Xz_lQhYfwmg,25
eel_cB6AYXg,UCCK3OZi788Ok44K97WAhLKQ,25
eeLF8KhsfOk,UCEuz_HGv5er0LZsztjO4g5Q,24
EemrGIWOSTU,UCYG2PZN2DImFqoTcj983iqA,24
EERVNFs5LpY,UC3C6rQHX8pkjSyOm-620k3w,28
eeufvS_gIT4,UCwXfRdTtVeVnXXF4poaYw0Q,19
EeZ07eVdVP0,UCCK3OZi788Ok44K97WAhLKQ,25
Ef2ojhS0ETA,UCckltLEhFLv8Xz_lQhYfwmg,25
eFavpXDTVqc,UC6lDrxy3lS4LNRuuBtryqpQ,22
EFc1osiKtLw,UCNFDDKoTezuSWbIjjHA76xQ,22
eFin2_9jBAw,UCckltLEhFLv8Xz_lQhYfwmg,25
eFUFsGnyxuM,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
Eg-uJZ6vJx8,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
eg04vgpDN20,UCKS1HX4moHCcDBZnM9k4giw,1
eG15elYtf6w,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
egCdQTxel6s,UCckltLEhFLv8Xz_lQhYfwmg,25
EGcKkjZkDB0,UCckltLEhFLv8Xz_lQhYfwmg,25
EGCPFSuYJvs,UCcrktZCp1tY9eDqrk6fMrsA,27
EGE8JeVDqKY,UCk6Bzr5M-8n_KN2guSmWmMw,22
eGgKPmqttIk,UCmqflTSJ6911aCrnaWIXxsA,24
eGiWyZdggII,UCCK3OZi788Ok44K97WAhLKQ,25
eGq5u_3r_Os,UCrjQG1gLZ4cDwIzrGA5pRBw,22
EgQH6YaZ8Nk,UCHQfFg_epoUK0htwmiUyzEQ,27
eGuLqdOJbQA,UCr8qGT-Mv9tdCo-aPr06REQ,1
eHAWtEXVDds,UCgnFSj7jQffD5V5m05j4dPw,25
eHgFwTzX0fM,UCMeObxIFpmRVL22ZpL4ME9g,22
EHI5WdIQj9w,UCgnFSj7jQffD5V5m05j4dPw,22
Ehm9U0QWzzQ,UC4UaWbUUwVvCxWNqhb4f16Q,22
EHpDvq3y7bk,UC6lDrxy3lS4LNRuuBtryqpQ,22
EhQ1A01NfjQ,UC1Q3UfVjchyhbtyJXc_mu5w,24
EHyeV8-p4a4,UCcpCelkp30ukU3ZKUXsU25g,19
Ei0GVZH4oEI,UCKS1HX4moHCcDBZnM9k4giw,1
eI5GKEav-aY,UCmqflTSJ6911aCrnaWIXxsA,24
ei9FzNwaOfk,UC6lDrxy3lS4LNRuuBtryqpQ,22
eIdZnwkR-Zs,UCu7cGbQEMgGk8TD0ZYucM5g,27
eIgqB8ImwBg,UCEjCyBoWP57QRkmFRz-aOGw,27
eIVSTM1fVKc,UCOLdaAcrdzYY3ug15EuuFAg,26
eIWHUStOgso,UCckltLEhFLv8Xz_lQhYfwmg,25
eIYCXYvX6BQ,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
EJ-pzP7JMIw,UCCK3OZi788Ok44K97WAhLKQ,25
ej5cJhIADgw,UCVmkgq5EQR_Dls3LG-wkrjw,28
eJDNakyAo7M,UCckltLEhFLv8Xz_lQhYfwmg,25
ejgyD7L7IMA,UCRtAu8OVYVfuNZmTV-Ug0zA,27
ejhgIUps5Y8,UCckltLEhFLv8Xz_lQhYfwmg,25
ejKxeigH2Cs,UCCK3OZi788Ok44K97WAhLKQ,25
ejlz4NGhfnc,UCVwbUjoiTUXxeVjsxW9Kwng,10
EJMwEu4WTPw,UC4UaWbUUwVvCxWNqhb4f16Q,22
ekERlER23jM,UCCK3OZi788Ok44K97WAhLKQ,25
ekFQT2qtuCo,UCWqN5l7FwMO6-gT8Dg9mx5A,22
eKm8QxyXyGs,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,10
ekQzR-rFIa0,UCckltLEhFLv8Xz_lQhYfwmg,25
eKtMqbgHd08,UCDdPJHmxHCJLH1sDyytCATw,22
ekZJ5Sz2B8Y,UCglXlpWjIi95auM3umWWLdw,28
ElJYtle8_OY,UCkysZsPin4y9iQHS-QYygeQ,20
eLRDjZInym4,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
ELvSygvqF_s,UCDdPJHmxHCJLH1sDyytCATw,22
EM24w0PNu2Q,UCckltLEhFLv8Xz_lQhYfwmg,25
embrAN64GR0,UCFq73irpdELVQc5yYQcLCcA,22
EMjakJHQfB4,UCNyujDJFZqQml78mdpb2rNA,24
emP_49-EPgQ,UCGkzF25IZBE1SF9ykM64xEA,24
EMThKcWgneU,UCvQoK_VN52NG9CwB7Tc9WZg,27
emUfB6undBo,UCvQoK_VN52NG9CwB7Tc9WZg,27
En66i6o0Ukc,UCKEKf35apTUvSLs-c1DCekw,27
EnCij5U448Q,UCn0XmAUFv6d2tofMFEesSNw,24
eNFH87o6694,UCKEKf35apTUvSLs-c1DCekw,27
ENirnDBPHyU,UCwkHQPpM4IvsJZiIwW9_8Ng,22
ENLh3gQS9rA,UC6lDrxy3lS4LNRuuBtryqpQ,22
enLKU2rwMrw,UCCK3OZi788Ok44K97WAhLKQ,25
Enw2g_LhcoQ,UCdTL_n9uC2_DlLX7ohcKpVQ,19
eNZOj9pUKq0,UCEmrzEYds6XN_7dd_5_XnrA,24
eo4tclsAoUU,UCiOEgWwAKbfrVb795hqQc9A,24
Eo8TzDyHVXA,UCCK3OZi788Ok44K97WAhLKQ,25
EoBKQXlJ8-w,UC1Q3UfVjchyhbtyJXc_mu5w,24
EogSV7HGEYs,UCGN3TM5lZQ1DAvMwI1LIc8Q,27
eohUsWwAwDk,UCnY7v189bwoSTFFYD_PNWhQ,27
EOj-pLevtnI,UCETxOvOv9_44-CUzsPlzyxQ,28
eOLSslydEMQ,UC4UaWbUUwVvCxWNqhb4f16Q,22
EOQn41nHDm4,UCVmkgq5EQR_Dls3LG-wkrjw,22
eoWjLITW2SI,UCwkHQPpM4IvsJZiIwW9_8Ng,22
eOXL7pyt9HM,UCNyujDJFZqQml78mdpb2rNA,24
eP_fH5d1G8c,UCRnC_XIuIVFKWphUcLd4MVA,27
eP5fDy6WivY,UCJsN1Mmx4GRA6sCYdfKqpSQ,28
ePh6EPareFw,UCVmkgq5EQR_Dls3LG-wkrjw,28
EpUXBfedcRk,UCgnFSj7jQffD5V5m05j4dPw,22
epVGUCnqj-M,UCDm4BW0Q5d-zASSuRyvPGXw,22
EPzOdgRlSDA,UCCK3OZi788Ok44K97WAhLKQ,25
eQdeOvhNCSM,UCu7cGbQEMgGk8TD0ZYucM5g,27
eQu0quD4DHI,UCckltLEhFLv8Xz_lQhYfwmg,25
eqwkVfAhJOw,UCckltLEhFLv8Xz_lQhYfwmg,25
eR9OuwsjQ2w,UCVmkgq5EQR_Dls3LG-wkrjw,22
eRcbWKq2L_c,UCckltLEhFLv8Xz_lQhYfwmg,25
eRyGkbW7mvI,UCgnFSj7jQffD5V5m05j4dPw,22
eS4jrN5esj8,UCu_V8lfzyGspxP-LNFowW9w,10
EsOPixxI0A0,UCkysZsPin4y9iQHS-QYygeQ,20
eSOQhNXRCxs,UCwkHQPpM4IvsJZiIwW9_8Ng,22
eSs2qGDUhTI,UCOLdaAcrdzYY3ug15EuuFAg,26
EStjAppRgck,UCEmrzEYds6XN_7dd_5_XnrA,24
eStNn7_h1PI,UCnIKiPYRsC2iN4jpsUeBeXQ,24
eSWPTyuokWI,UCQxq1x6XKl1oRJ_aSOdurWQ,10
esY4Xj-loUU,UCgnFSj7jQffD5V5m05j4dPw,22
eT63-QVx4ek,UCYFn7BOOlmL21iNJ6q5IDfg,24
Et9vvusT0Uo,UCAapm4DhqB5ckqr61IGdTUw,24
ETxh0mNMx1U,UCwXfRdTtVeVnXXF4poaYw0Q,19
eU8b0ae7K9M,UCgnFSj7jQffD5V5m05j4dPw,24
EudZJ_ORX4c,UCckltLEhFLv8Xz_lQhYfwmg,25
eUENxSHcAbs,UCCK3OZi788Ok44K97WAhLKQ,25
euK75IxjlrU,UCDm4BW0Q5d-zASSuRyvPGXw,22
eUohXry-Xr4,UCjK3LREYZUrNKnk56Prhe4w,29
EurduKm4uf8,UCkysZsPin4y9iQHS-QYygeQ,20
EuS6Mws57dk,UCcrktZCp1tY9eDqrk6fMrsA,24
euW3Kh3JAnU,UCCK3OZi788Ok44K97WAhLKQ,25
EV0Tl6y0fU4,UCR0Bia1mQ7NQp31WWNhoFnw,20
eVfctwdMaMU,UCEa6e_J_Xs_GKCzG8Eq15Xw,10
EVGFUkT3mzs,UC-ss1l2vO46QAgyCsPRIVDA,27
EVgHUQ3byG4,UCu_V8lfzyGspxP-LNFowW9w,10
EVlm9a8ximY,UCrjQG1gLZ4cDwIzrGA5pRBw,22
eVmC7Gnf2JQ,UCn0XmAUFv6d2tofMFEesSNw,24
eVoAZNJuha8,UCdTL_n9uC2_DlLX7ohcKpVQ,24
EvrnHiQRdsE,UCu7cGbQEMgGk8TD0ZYucM5g,27
evtjck6JAlQ,UCHQfFg_epoUK0htwmiUyzEQ,27
EVwOztZC-f4,UCYFn7BOOlmL21iNJ6q5IDfg,24
EwB7Nfdm2mw,UC8irIP66QzlZNVgqe4vwN9g,10
EwdMjdsL3rA,UCckltLEhFLv8Xz_lQhYfwmg,25
ewQqHZO6zOM,UCw7u6NM3AzfdAylSLIoLeOQ,22
EwrUGs1cle0,UCgnFSj7jQffD5V5m05j4dPw,22
eX6-8XMGzDA,UCWqN5l7FwMO6-gT8Dg9mx5A,22
ex6Jgu1CqyQ,UCQxq1x6XKl1oRJ_aSOdurWQ,10
EXEVVUhd7a8,UCNFDDKoTezuSWbIjjHA76xQ,22
exM8Ny0Z4BI,UCckltLEhFLv8Xz_lQhYfwmg,25
exMbMBytOzI,UCgnFSj7jQffD5V5m05j4dPw,22
Exq8_Rhb4R4,UCCK3OZi788Ok44K97WAhLKQ,25
exsPOTIPmuw,UCckltLEhFLv8Xz_lQhYfwmg,25
EXW0nlbP1XY,UCEa6e_J_Xs_GKCzG8Eq15Xw,24
EY3y0Hb2qDQ,UCETxOvOv9_44-CUzsPlzyxQ,28
EYb932X79cc,UCckltLEhFLv8Xz_lQhYfwmg,25
EyEv_7zdzt0,UCAapm4DhqB5ckqr61IGdTUw,22
eyf2z80dd-k,UCk6Bzr5M-8n_KN2guSmWmMw,22
eypSItPyl3g,UCckltLEhFLv8Xz_lQhYfwmg,25
eZAYarbm3BE,UC0CXMeU0432EMgBnlBaY_yA,27
ezmU28nBU2w,UCFPySgAumPBFo0VFf8hjCjw,2
eZpz-qUeC88,UCHQfFg_epoUK0htwmiUyzEQ,27
EZsA8Edh560,UCr8qGT-Mv9tdCo-aPr06REQ,1
EzStZ_oA5iI,UC8irIP66QzlZNVgqe4vwN9g,10
f_5XxHK1w4Y,UCt7aYc76HmITvYbbQlHyFnw,27
F_FJ3GRgk0Y,UCEmrzEYds6XN_7dd_5_XnrA,24
f_i8-SHDjyw,UCEoihco2ah097z2YwYOtojw,20
F_P1E3PWC8I,UC0CXMeU0432EMgBnlBaY_yA,27
F_r6mX4gwdE,UCCK3OZi788Ok44K97WAhLKQ,25
f_vutmdNHbY,UCwXfRdTtVeVnXXF4poaYw0Q,19
F-3bp1jMTpQ,UCkysZsPin4y9iQHS-QYygeQ,20
f-ABtvv_s08,UCgnFSj7jQffD5V5m05j4dPw,22
F-el1-3qm84,UCKEKf35apTUvSLs-c1DCekw,27
F-TbHPnK_Ic,UCOQAZV0vURpWMKTlAGVy8rQ,10
f0G0EWT5Sik,UCJsN1Mmx4GRA6sCYdfKqpSQ,28
f0XXXe_IRdI,UCCK3OZi788Ok44K97WAhLKQ,25
F1DwivWT60g,UCNyujDJFZqQml78mdpb2rNA,24
F1KFfyjFZko,UCjK3LREYZUrNKnk56Prhe4w,29
F1lBGrAawH0,UCEuz_HGv5er0LZsztjO4g5Q,24
F1LhcNsL5JA,UCkysZsPin4y9iQHS-QYygeQ,20
F1uMYeAspyU,UCn0XmAUFv6d2tofMFEesSNw,24
f1YFPZnEl_0,UCdTL_n9uC2_DlLX7ohcKpVQ,28
f22aF8bH-UI,UCfK5mYo5nvU4d4vkguhSn6Q,24
F2GKsnl_W8w,UCh9qXeL8eP3Txra2908xksg,10
f2TikGvUumM,UCglXlpWjIi95auM3umWWLdw,28
F2UWhLxYKD4,UCgnFSj7jQffD5V5m05j4dPw,22
f3GHoYd0qtY,UCRnC_XIuIVFKWphUcLd4MVA,27
f3VqwfjR-sk,UCaRBojHlDl24Tzh6Vt6dihQ,20
F41OxHyDZo4,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
F4JszFKYmnE,UCHQfFg_epoUK0htwmiUyzEQ,27
f4kPIZbVZo0,UCFPySgAumPBFo0VFf8hjCjw,10
f52yQM_EUb4,UCckltLEhFLv8Xz_lQhYfwmg,25
F5gg9gDofgc,UC3C6rQHX8pkjSyOm-620k3w,28
F5IWD9wC-SI,UCCK3OZi788Ok44K97WAhLKQ,25
f5UBZZbu8_E,UCckltLEhFLv8Xz_lQhYfwmg,25
F5Wnn-jXZ3E,UCCK3OZi788Ok44K97WAhLKQ,25
F6HVKRHQt5E,UCgnFSj7jQffD5V5m05j4dPw,24
f6q6Gs31WCM,UCETxOvOv9_44-CUzsPlzyxQ,28
f6Rf2pnRa-U,UCgnFSj7jQffD5V5m05j4dPw,24
F6YUXYoix6I,UCKA7SQOUkD1_z5lr016Q70w,22
f7_qFG7_NLQ,UCKS1HX4moHCcDBZnM9k4giw,1
f7BjZC_FYao,UCCK3OZi788Ok44K97WAhLKQ,25
f7nd_rBIlrM,UC3C6rQHX8pkjSyOm-620k3w,28
f7opzdo9SWM,UCu7cGbQEMgGk8TD0ZYucM5g,27
f81BIGWN9Fs,UCAapm4DhqB5ckqr61IGdTUw,17
f8lcSor0HhA,UCckltLEhFLv8Xz_lQhYfwmg,25
F8Plf9cgAII,UCckltLEhFLv8Xz_lQhYfwmg,25
F9j3pHjpmA4,UC-ss1l2vO46QAgyCsPRIVDA,27
F9jJBQsSK34,UCvQoK_VN52NG9CwB7Tc9WZg,27
FA_8d6bBRnQ,UCCK3OZi788Ok44K97WAhLKQ,25
Fabo3rJxT7w,UCVmkgq5EQR_Dls3LG-wkrjw,28
fAIvZyVYD7I,UCglXlpWjIi95auM3umWWLdw,28
fajcAJ5xdlQ,UCYFn7BOOlmL21iNJ6q5IDfg,24
FAMVP_tm3NE,UCDdPJHmxHCJLH1sDyytCATw,22
fAR7Y3vLOV4,UC92h2ZVbLNazWe038DnzIUA,22
fasy4b-quGI,UC9ZdXR-RYydFqdIb1lqM4LQ,19
FbaTEqaFztw,UCjK3LREYZUrNKnk56Prhe4w,29
FbHpVyOPlfo,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
fBIhY_xRl_g,UCOQAZV0vURpWMKTlAGVy8rQ,10
FBNxTLcMvCg,UCCK3OZi788Ok44K97WAhLKQ,25
FBSgpFZl2mU,UCDm4BW0Q5d-zASSuRyvPGXw,22
fbsL59z_wIA,UCkysZsPin4y9iQHS-QYygeQ,20
FBWE3gXH0AI,UCckltLEhFLv8Xz_lQhYfwmg,25
Fc_XGY8xNBw,UCe13xXtdfx_n0_z1qeXV6_g,10
fcCSdjO65D0,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
FcCY3h3E6WI,UCNFDDKoTezuSWbIjjHA76xQ,22
fCeAjA2zqN8,UCAapm4DhqB5ckqr61IGdTUw,22
fcfjT_yIX-E,UCckltLEhFLv8Xz_lQhYfwmg,25
FcOA9XgBBDo,UCwKYO2L9xzLtWhSv4ncYCIA,19
FcSvTo9ow5M,UCckltLEhFLv8Xz_lQhYfwmg,25
fCWCrF4Vt_c,UC7301rstHsGPohgeR_kh8Pw,26
FCWDr_Saj0o,UCn0XmAUFv6d2tofMFEesSNw,24
FD_f5cqQORE,UC8irIP66QzlZNVgqe4vwN9g,10
fD4_ueD8qM0,UCEuz_HGv5er0LZsztjO4g5Q,24
fdjWuwkPRUk,UCCK3OZi788Ok44K97WAhLKQ,25
fDm2cCYveoM,UC-ss1l2vO46QAgyCsPRIVDA,27
FDo7MfPOiBE,UCQxq1x6XKl1oRJ_aSOdurWQ,10
fDQEikSYQGU,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
FdsVDwDllBU,UCGkzF25IZBE1SF9ykM64xEA,24
FdZH4RqrDOA,UCCK3OZi788Ok44K97WAhLKQ,25
fECpfQ5iu3U,UCckltLEhFLv8Xz_lQhYfwmg,25
fEE5Mwgyx_M,UCckltLEhFLv8Xz_lQhYfwmg,25
FEemx7hDa5U,UCEuz_HGv5er0LZsztjO4g5Q,24
FeenWJlS9Jo,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
FeiKCBE4jSw,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
feLuHX_xxvw,UCgnFSj7jQffD5V5m05j4dPw,22
FEOXXo5F4N0,UCCK3OZi788Ok44K97WAhLKQ,25
fEv3janLfpI,UCKEKf35apTUvSLs-c1DCekw,27
feVvVb3QEjg,UCu_V8lfzyGspxP-LNFowW9w,10
ff44glyerxc,UCCK3OZi788Ok44K97WAhLKQ,25
fF5ZZtMz42Q,UCKS1HX4moHCcDBZnM9k4giw,1
FFLwsMB_8Dw,UCCK3OZi788Ok44K97WAhLKQ,25
FFNFUAqvffw,UCjK3LREYZUrNKnk56Prhe4w,29
FFRf_8GY7ko,UCRtAu8OVYVfuNZmTV-Ug0zA,27
FfYxOEfAzQw,UC92h2ZVbLNazWe038DnzIUA,22
Fg-UKIF7oAI,UCDm4BW0Q5d-zASSuRyvPGXw,22
fg81tsso8ks,UCAapm4DhqB5ckqr61IGdTUw,22
FgBK0aRHV9w,UCR5y9OV23c0jJ4RGwDvGnLw,27
fGSiacRkvwQ,UCgnFSj7jQffD5V5m05j4dPw,24
fgUrxSb58ic,UCCK3OZi788Ok44K97WAhLKQ,25
fgwDM94ReH8,UCETxOvOv9_44-CUzsPlzyxQ,28
fGWPBfN8XFE,UC0PdkCm3QlHJ8HdH4JeNirA,20
FGxh3FWFQV0,UC_wCgvTythKNffDZ0IQNvYQ,28
fgYtYZNgdT8,UCu_V8lfzyGspxP-LNFowW9w,10
Fh4Ds-JrMUo,UCCK3OZi788Ok44K97WAhLKQ,25
fH76QV0CklI,UCCK3OZi788Ok44K97WAhLKQ,25
fHfwHQP9GfU,UCd3VsafChPVXeIufCAzCprA,27
FHICjYRZEYY,UCdY0SS4tZPdWdQ6m5bX-ZBg,24
fHn0jEO9L-M,UCEjCyBoWP57QRkmFRz-aOGw,27
FHRgPEgHepA,UCckltLEhFLv8Xz_lQhYfwmg,25
fi7l0imJSBo,UCGc6e2-SXlGP_cKkV5H39Kg,27
fIaA4TCBqwk,UCNyujDJFZqQml78mdpb2rNA,24
fIC62mqjoUA,UCRtAu8OVYVfuNZmTV-Ug0zA,27
FiGkvygqSlc,UCwkHQPpM4IvsJZiIwW9_8Ng,22
fIi9dMo5LSs,UCglXlpWjIi95auM3umWWLdw,28
FijNm9-odMY,UC7hqTC-ChL-_PUKhctTt50A,19
fimZ71Js_fM,UC4UaWbUUwVvCxWNqhb4f16Q,22
FInQj3mqH1U,UCgnFSj7jQffD5V5m05j4dPw,22
fJlZMLnMZds,UCdTL_n9uC2_DlLX7ohcKpVQ,27
FJq38HnKI5k,UCu_V8lfzyGspxP-LNFowW9w,10
Fjq7ZdYPcm8,UCDm4BW0Q5d-zASSuRyvPGXw,22
fJr5nXI81pM,UCgnFSj7jQffD5V5m05j4dPw,22
fjSaffeJPSw,UCnirzf0fEAPfQV__61iwSQQ,20
FjsDu-HaSQk,UCrjQG1gLZ4cDwIzrGA5pRBw,22
FjWURcURsZo,UCCK3OZi788Ok44K97WAhLKQ,25
fjz5ULheyKE,UCmqflTSJ6911aCrnaWIXxsA,24
fK1OBmGWZuk,UCvQoK_VN52NG9CwB7Tc9WZg,27
fKcv2rSuSLA,UCt7aYc76HmITvYbbQlHyFnw,27
FkD4z--95lw,UCckltLEhFLv8Xz_lQhYfwmg,25
FkdDHNbIm_M,UCCK3OZi788Ok44K97WAhLKQ,25
FKnr43MX8Iw,UCR5y9OV23c0jJ4RGwDvGnLw,27
FkqIikgv0P8,UCCK3OZi788Ok44K97WAhLKQ,25
fkQMpEGBtbQ,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
fl-jMQviG0Y,UCOQAZV0vURpWMKTlAGVy8rQ,10
FL-R7lSeKNU,UCgnFSj7jQffD5V5m05j4dPw,22
fL8wGunIfRM,UCAapm4DhqB5ckqr61IGdTUw,20
fLbUTwKL3Dw,UCKA7SQOUkD1_z5lr016Q70w,22
FlGPpiInyng,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
FlqZwdyoRbw,UCckltLEhFLv8Xz_lQhYfwmg,25
FlVnszF7KcM,UCCK3OZi788Ok44K97WAhLKQ,25
fMlTBYYJ10s,UCckltLEhFLv8Xz_lQhYfwmg,25
FMnGiIk5Jlw,UC-ss1l2vO46QAgyCsPRIVDA,27
fMT8wvXUmt8,UCckltLEhFLv8Xz_lQhYfwmg,25
